city,date,tmax,tmean,tmin,precip
北京,2020-06-08,37.9,31.5,24.6,0.0
北京,2020-06-09,31.0,27.3,21.8,0.1
北京,2020-06-10,34.8,27.0,20.1,1.5
北京,2020-06-11,32.6,26.1,21.6,0.0
北京,2020-06-12,34.3,27.6,21.5,0.0
北京,2020-06-13,33.5,28.2,22.2,0.0
北京,2020-06-14,35.5,28.7,22.0,0.0
北京,2020-06-15,37.7,30.3,21.2,0.0
北京,2020-06-16,36.6,28.7,21.7,0.0
北京,2020-06-17,29.8,26.8,24.4,0.0
北京,2020-06-18,33.3,26.0,21.5,0.9
北京,2020-06-19,33.7,27.3,20.5,0.0
北京,2020-06-20,33.4,28.4,23.2,0.0
北京,2020-06-21,36.1,30.7,25.4,0.0
北京,2020-06-22,34.0,29.7,26.0,0.0
北京,2020-06-23,32.8,27.0,23.6,0.0
北京,2020-06-24,33.7,26.1,21.2,3.2
北京,2020-06-25,26.2,22.3,19.4,22.8
北京,2020-06-26,27.2,22.8,17.8,0.0
北京,2020-06-27,31.1,25.7,20.7,0.0
北京,2020-06-28,30.7,26.0,21.3,0.9
北京,2020-06-29,29.7,25.3,21.9,0.6
北京,2020-06-30,33.0,27.0,20.8,0.0
北京,2020-07-01,32.5,27.3,21.8,1.5
北京,2020-07-02,29.0,25.0,21.9,2.8
北京,2020-07-03,25.7,22.8,20.6,16.4
北京,2020-07-04,29.5,24.7,19.6,0.0
北京,2020-07-05,30.0,25.6,21.6,0.1
北京,2020-07-06,31.5,25.5,20.3,0.0
北京,2020-07-07,32.1,26.8,21.8,0.0
北京,2020-07-08,32.8,26.3,19.4,0.0
北京,2020-07-09,24.9,21.7,18.7,12.4
北京,2020-07-10,26.2,22.3,18.0,0.2
北京,2020-07-11,28.4,24.5,20.5,0.6
北京,2020-07-12,27.0,24.1,21.9,9.7
北京,2020-07-13,28.7,24.2,20.3,1.0
北京,2020-07-14,30.8,25.5,20.3,0.0
北京,2020-07-15,32.8,26.9,20.6,0.0
北京,2020-07-16,32.6,27.8,22.3,0.0
北京,2020-07-17,30.5,26.5,21.4,6.5
北京,2020-07-18,28.4,24.3,20.8,1.4
北京,2020-07-19,31.7,26.1,20.7,0.1
北京,2020-07-20,33.7,27.0,20.0,0.0
北京,2020-07-21,34.4,29.0,24.2,0.0
北京,2020-07-22,34.0,28.0,22.1,0.1
北京,2020-07-23,34.4,28.0,20.5,0.0
北京,2020-07-24,37.2,30.2,22.0,0.0
北京,2020-07-25,36.0,29.9,23.1,0.0
北京,2020-07-26,28.9,24.4,21.6,4.6
北京,2020-07-27,28.8,24.1,21.5,30.1
北京,2020-07-28,30.1,25.1,21.0,1.8
北京,2020-07-29,32.3,26.3,21.8,0.1
北京,2020-07-30,34.6,29.2,23.4,0.0
北京,2020-07-31,33.5,28.8,25.6,5.5
北京,2020-08-01,32.7,27.7,24.7,0.3
北京,2020-08-02,34.2,28.5,24.0,0.0
北京,2020-08-03,36.1,30.2,24.1,0.3
北京,2020-08-04,36.5,30.6,24.2,0.0
北京,2020-08-05,31.0,26.6,24.4,14.4
北京,2020-08-06,31.0,27.1,22.3,0.2
北京,2020-08-07,31.8,27.2,23.3,0.1
北京,2020-08-08,31.8,26.6,21.4,0.0
北京,2020-08-09,33.2,28.0,22.9,0.0
北京,2020-08-10,33.0,27.5,22.3,2.3
北京,2020-08-11,36.2,29.6,23.1,0.0
北京,2020-08-12,30.5,26.4,23.1,68.0
北京,2020-08-13,30.4,26.1,23.4,63.2
北京,2020-08-14,32.2,27.6,22.7,0.0
北京,2020-08-15,30.3,26.9,22.7,0.1
北京,2020-08-16,25.9,23.5,21.7,6.0
北京,2020-08-17,28.7,25.1,22.1,2.6
北京,2020-08-18,26.5,24.2,22.6,9.6
北京,2020-08-19,23.8,21.9,20.5,0.6
北京,2020-08-20,24.9,21.4,18.7,0.5
北京,2020-08-21,26.6,21.8,16.8,0.0
北京,2020-08-22,27.2,22.4,17.3,0.0
北京,2020-08-23,28.3,23.8,19.3,11.2
北京,2020-08-24,32.4,25.0,20.6,39.8
北京,2020-08-25,32.0,25.8,19.9,0.0
北京,2020-08-26,28.8,25.0,22.1,0.0
北京,2020-08-27,30.1,25.2,20.8,0.1
北京,2020-08-28,29.4,24.5,19.5,0.0
北京,2020-08-29,29.9,25.3,21.0,0.5
北京,2020-08-30,30.2,25.9,22.9,1.0
北京,2020-08-31,25.3,23.0,19.7,4.5
北京,2020-09-01,31.3,24.1,16.9,0.7
北京,2020-09-02,28.6,23.3,19.5,0.0
北京,2020-09-03,27.2,22.2,18.2,0.0
北京,2020-09-04,29.2,21.9,13.8,0.0
北京,2020-09-05,29.7,23.8,17.0,0.0
北京,2020-09-06,30.2,24.2,18.9,0.0
北京,2020-09-07,31.0,24.9,19.1,0.3
北京,2020-09-08,30.4,25.3,19.8,0.0
北京,2020-09-09,30.9,24.3,18.3,0.0
北京,2020-09-10,26.1,21.5,18.1,0.2
北京,2020-09-11,26.1,22.6,19.3,0.1
北京,2020-09-12,26.6,21.7,18.5,1.0
北京,2020-09-13,26.3,21.8,17.5,1.6
北京,2020-09-14,24.8,21.5,19.6,6.6
北京,2020-09-15,22.9,19.5,16.8,17.5
北京,2020-09-16,25.4,20.2,16.5,0.0
北京,2020-09-17,26.6,20.0,15.5,0.0
北京,2020-09-18,26.5,19.3,13.0,0.0
北京,2020-09-19,27.0,19.5,12.6,0.0
北京,2020-09-20,25.9,20.1,13.8,0.0
北京,2020-09-21,27.0,20.9,15.2,0.0
北京,2020-09-22,25.8,20.8,16.3,1.3
北京,2020-09-23,18.5,17.4,15.7,13.5
北京,2020-09-24,22.0,17.6,14.8,0.1
北京,2020-09-25,24.8,18.6,13.5,0.0
北京,2020-09-26,25.4,18.9,12.9,0.0
北京,2020-09-27,25.8,19.3,13.1,0.0
北京,2020-09-28,25.9,20.1,14.0,1.5
北京,2020-09-29,18.6,15.9,11.8,16.2
北京,2020-09-30,20.6,15.0,8.9,0.1
北京,2020-10-01,21.2,16.2,13.3,4.9
北京,2020-10-02,20.5,15.3,9.6,0.0
北京,2020-10-03,21.4,14.6,7.9,0.0
北京,2020-10-04,17.6,12.0,8.4,0.0
北京,2020-10-05,18.2,12.0,6.3,0.0
北京,2020-10-06,19.8,13.0,6.3,0.0
北京,2020-10-07,21.5,14.8,9.9,0.0
北京,2020-10-08,20.0,14.0,7.9,0.0
北京,2020-10-09,21.7,15.7,11.0,0.0
北京,2020-10-10,22.7,16.3,10.4,0.0
北京,2020-10-11,19.0,15.8,11.6,0.0
北京,2020-10-12,17.5,12.0,5.7,0.0
北京,2020-10-13,20.4,13.3,6.3,0.0
北京,2020-10-14,15.3,11.4,8.7,0.0
北京,2020-10-15,17.9,11.5,5.7,0.3
北京,2020-10-16,18.6,13.4,9.4,0.0
北京,2020-10-17,20.9,12.3,4.9,0.0
北京,2020-10-18,20.9,13.2,7.3,0.0
北京,2020-10-19,20.9,13.2,7.7,0.0
北京,2020-10-20,18.2,12.8,7.3,0.0
北京,2020-10-21,15.9,11.5,6.7,0.1
北京,2020-10-22,14.9,9.0,3.5,0.0
北京,2020-10-23,16.3,9.3,2.6,0.0
北京,2020-10-24,18.0,10.2,3.0,0.0
北京,2020-10-25,18.2,11.4,5.9,0.0
北京,2020-10-26,23.3,14.3,7.5,0.0
北京,2020-10-27,16.9,11.5,6.6,0.0
北京,2020-10-28,17.4,10.9,5.5,0.0
北京,2020-10-29,16.7,9.9,5.5,0.0
北京,2020-10-30,17.3,10.2,4.1,0.0
北京,2020-10-31,18.8,12.7,8.5,0.1
北京,2020-11-01,16.7,11.8,6.6,0.0
北京,2020-11-02,11.7,8.0,2.8,0.0
北京,2020-11-03,12.6,6.2,0.7,0.0
北京,2020-11-04,12.6,5.7,-0.8,0.0
北京,2020-11-05,15.7,8.0,1.8,0.0
北京,2020-11-06,18.0,10.4,3.5,0.0
北京,2020-11-07,18.3,11.6,5.8,0.0
北京,2020-11-08,12.9,7.4,1.1,0.0
北京,2020-11-09,14.4,7.7,2.1,0.0
北京,2020-11-10,15.0,7.6,2.1,0.0
北京,2020-11-11,15.1,7.7,2.2,0.0
北京,2020-11-12,19.1,10.6,4.6,0.0
北京,2020-11-13,14.6,8.2,2.7,0.0
北京,2020-11-14,14.0,8.4,4.8,0.1
北京,2020-11-15,14.6,8.1,2.6,0.0
北京,2020-11-16,12.4,8.7,4.6,0.2
北京,2020-11-17,11.2,9.2,7.6,1.5
北京,2020-11-18,11.1,9.5,6.8,21.4
北京,2020-11-19,7.6,5.2,3.3,0.0
北京,2020-11-20,6.9,2.9,0.2,0.0
北京,2020-11-21,2.8,1.1,-0.3,5.3
北京,2020-11-22,4.1,-0.4,-3.5,0.0
北京,2020-11-23,5.2,-0.3,-4.5,0.0
北京,2020-11-24,5.5,0.5,-2.6,0.0
北京,2020-11-25,7.5,1.2,-4.1,0.0
北京,2020-11-26,5.2,0.8,-3.4,0.0
北京,2020-11-27,5.5,0.3,-3.2,0.0
北京,2020-11-28,2.3,-1.8,-5.1,0.0
北京,2020-11-29,5.3,-1.7,-5.9,0.0
北京,2020-11-30,2.2,-1.8,-4.0,0.0
北京,2020-12-01,2.6,-2.4,-5.7,0.0
北京,2020-12-02,3.4,-1.6,-4.5,0.0
北京,2020-12-03,3.8,-2.2,-5.5,0.0
北京,2020-12-04,3.4,-2.4,-5.7,0.0
北京,2020-12-05,3.4,-2.3,-6.1,0.0
北京,2020-12-06,6.1,-0.3,-4.8,0.0
北京,2020-12-07,0.5,-3.9,-6.2,0.0
北京,2020-12-08,0.9,-4.1,-7.8,0.0
北京,2020-12-09,3.4,-2.4,-6.5,0.0
北京,2020-12-10,5.1,-1.1,-5.7,0.0
北京,2020-12-11,4.5,-0.8,-3.4,0.0
北京,2020-12-12,3.5,-2.1,-6.1,0.8
北京,2020-12-13,-1.2,-4.6,-8.0,0.0
北京,2020-12-14,-1.8,-6.3,-9.2,0.0
北京,2020-12-15,-1.8,-6.4,-10.6,0.0
北京,2020-12-16,0.1,-4.7,-7.7,0.0
北京,2020-12-17,3.8,-3.1,-7.6,0.0
北京,2020-12-18,0.2,-3.8,-7.5,0.0
北京,2020-12-19,0.9,-5.0,-10.1,0.0
北京,2020-12-20,3.9,-2.9,-5.7,0.0
北京,2020-12-21,3.5,-2.5,-6.6,0.0
北京,2020-12-22,4.3,-2.4,-5.9,0.0
北京,2020-12-23,5.9,0.2,-4.9,0.0
北京,2020-12-24,3.3,-1.7,-5.3,0.0
北京,2020-12-25,4.9,-1.8,-6.2,0.0
北京,2020-12-26,2.3,-2.9,-6.0,0.0
北京,2020-12-27,4.8,-1.1,-5.4,0.0
北京,2020-12-28,0.8,-2.2,-4.6,0.0
北京,2020-12-29,-5.3,-9.9,-13.0,0.0
北京,2020-12-30,-6.1,-10.6,-13.7,0.0
北京,2020-12-31,0.4,-6.8,-12.5,0.0
北京,2021-01-01,-0.3,-5.2,-8.8,0.0
北京,2021-01-02,-0.2,-5.3,-8.8,0.0
北京,2021-01-03,-2.2,-6.1,-10.3,0.0
北京,2021-01-04,-1.2,-4.9,-7.8,0.0
北京,2021-01-05,-3.5,-7.0,-10.1,0.0
北京,2021-01-06,-6.8,-12.4,-19.8,0.0
北京,2021-01-07,-7.5,-13.5,-20.0,0.0
北京,2021-01-08,-3.5,-8.5,-13.5,0.0
北京,2021-01-09,0.8,-5.6,-11.9,0.0
北京,2021-01-10,1.7,-3.2,-6.3,0.0
北京,2021-01-11,1.6,-2.6,-4.8,0.0
北京,2021-01-12,5.8,-2.6,-8.0,0.0
北京,2021-01-13,6.7,0.3,-4.9,0.0
北京,2021-01-14,2.4,-1.7,-5.0,0.0
北京,2021-01-15,2.9,-1.7,-5.1,0.0
北京,2021-01-16,-0.2,-4.5,-8.9,0.0
北京,2021-01-17,2.4,-4.1,-8.1,0.0
北京,2021-01-18,3.5,-2.2,-5.8,0.0
北京,2021-01-19,-3.9,-6.4,-8.2,0.0
北京,2021-01-20,0.7,-4.7,-8.2,0.0
北京,2021-01-21,5.0,-2.4,-7.0,0.0
北京,2021-01-22,3.9,-1.8,-5.4,0.0
北京,2021-01-23,3.1,-3.1,-6.8,0.2
北京,2021-01-24,5.1,-1.5,-5.9,0.0
北京,2021-01-25,0.9,-2.2,-4.5,1.8
北京,2021-01-26,7.2,-0.5,-6.1,0.0
北京,2021-01-27,3.3,-1.3,-5.5,0.1
北京,2021-01-28,-1.7,-4.5,-7.6,0.0
北京,2021-01-29,-0.5,-5.7,-11.1,0.0
北京,2021-01-30,6.4,-2.5,-8.8,0.0
北京,2021-01-31,2.6,-3.6,-6.6,0.0
北京,2021-02-01,3.1,-1.3,-5.9,0.0
北京,2021-02-02,1.3,-4.5,-8.3,0.0
北京,2021-02-03,6.4,-1.9,-8.7,0.0
北京,2021-02-04,8.0,0.2,-4.7,0.0
北京,2021-02-05,12.7,3.9,-3.9,0.0
北京,2021-02-06,13.8,5.1,-1.2,0.0
北京,2021-02-07,6.3,0.5,-2.9,0.0
北京,2021-02-08,6.5,-0.6,-6.2,0.0
北京,2021-02-09,7.3,-0.1,-5.5,0.0
北京,2021-02-10,12.0,2.4,-4.0,0.0
北京,2021-02-11,10.6,2.3,-4.2,0.0
北京,2021-02-12,13.4,5.6,-0.5,0.0
北京,2021-02-13,7.9,3.6,-0.9,0.0
北京,2021-02-14,3.8,2.3,-0.9,1.5
北京,2021-02-15,4.7,-0.6,-6.1,0.0
北京,2021-02-16,0.5,-2.4,-5.7,0.0
北京,2021-02-17,3.2,-3.4,-7.4,0.0
北京,2021-02-18,6.2,-1.8,-7.0,0.0
北京,2021-02-19,13.9,3.1,-4.4,0.0
北京,2021-02-20,17.3,8.4,0.0,0.0
北京,2021-02-21,23.4,11.3,0.6,0.0
北京,2021-02-22,11.4,6.1,1.2,0.0
北京,2021-02-23,4.2,0.7,-2.6,0.8
北京,2021-02-24,5.1,-0.6,-5.2,0.0
北京,2021-02-25,8.2,1.5,-3.7,0.0
北京,2021-02-26,9.7,1.8,-4.8,0.0
北京,2021-02-27,11.8,3.8,-3.1,0.0
北京,2021-02-28,7.1,3.9,1.3,9.6
北京,2021-03-01,5.0,1.2,-2.1,5.0
北京,2021-03-02,5.9,0.6,-3.4,0.0
北京,2021-03-03,10.2,3.4,-2.4,0.0
北京,2021-03-04,13.9,5.7,0.4,0.0
北京,2021-03-05,9.0,3.5,1.2,0.0
北京,2021-03-06,2.9,0.2,-2.1,0.0
北京,2021-03-07,7.9,0.9,-5.5,0.0
北京,2021-03-08,10.5,3.2,-3.9,0.0
北京,2021-03-09,15.5,6.4,-1.0,0.0
北京,2021-03-10,16.4,8.7,1.0,0.0
北京,2021-03-11,16.6,10.8,5.9,0.0
北京,2021-03-12,12.1,8.6,4.7,2.9
北京,2021-03-13,15.4,9.4,5.2,0.0
北京,2021-03-14,14.3,9.8,5.4,0.1
北京,2021-03-15,13.8,9.6,6.2,0.0
北京,2021-03-16,14.2,7.7,0.9,0.0
北京,2021-03-17,12.1,8.1,2.9,0.0
北京,2021-03-18,10.7,7.5,5.0,0.7
北京,2021-03-19,11.7,5.9,1.5,9.8
北京,2021-03-20,13.6,7.1,1.8,0.1
北京,2021-03-21,12.7,6.0,0.2,0.0
北京,2021-03-22,18.4,9.2,-2.0,0.0
北京,2021-03-23,20.8,12.3,2.2,0.0
北京,2021-03-24,20.1,13.3,7.6,0.0
北京,2021-03-25,22.0,12.8,3.5,0.0
北京,2021-03-26,13.9,12.4,10.4,1.8
北京,2021-03-27,20.0,13.9,9.7,0.0
北京,2021-03-28,17.9,13.4,8.6,0.0
北京,2021-03-29,18.8,13.0,4.9,0.0
北京,2021-03-30,21.0,13.0,4.3,0.0
北京,2021-03-31,24.5,15.8,7.4,0.0
北京,2021-04-01,18.3,14.3,8.6,0.0
北京,2021-04-02,16.1,13.6,11.9,0.4
北京,2021-04-03,18.2,13.4,9.2,0.7
北京,2021-04-04,19.5,12.9,6.9,0.0
北京,2021-04-05,18.6,12.8,6.4,0.0
北京,2021-04-06,20.9,14.3,5.4,0.0
北京,2021-04-07,20.2,13.7,8.3,0.0
北京,2021-04-08,19.4,11.8,3.6,0.0
北京,2021-04-09,20.1,13.4,7.8,0.2
北京,2021-04-10,21.2,14.0,6.8,0.0
北京,2021-04-11,19.6,15.6,11.7,0.0
北京,2021-04-12,18.0,13.2,8.7,0.1
北京,2021-04-13,16.6,10.7,3.5,0.0
北京,2021-04-14,22.0,13.8,3.0,0.0
北京,2021-04-15,23.3,15.2,9.6,0.6
北京,2021-04-16,17.6,11.4,4.1,0.0
北京,2021-04-17,20.3,13.1,6.6,0.0
北京,2021-04-18,24.6,15.5,5.2,0.0
北京,2021-04-19,28.0,18.6,8.6,0.0
北京,2021-04-20,27.1,20.5,13.3,0.0
北京,2021-04-21,22.7,17.4,12.3,0.0
北京,2021-04-22,16.8,12.9,10.6,2.9
北京,2021-04-23,22.5,15.4,8.7,0.0
北京,2021-04-24,21.5,16.4,11.0,0.0
北京,2021-04-25,21.4,16.3,11.6,0.0
北京,2021-04-26,21.6,16.1,11.6,0.1
北京,2021-04-27,22.1,16.4,7.5,0.0
北京,2021-04-28,23.2,16.8,9.5,0.0
北京,2021-04-29,21.0,15.1,8.2,0.0
北京,2021-04-30,13.9,11.3,8.6,0.6
北京,2021-05-01,20.6,13.5,4.4,0.0
北京,2021-05-02,20.9,14.4,5.8,0.0
北京,2021-05-03,23.3,17.2,10.3,0.0
北京,2021-05-04,23.1,17.6,11.6,0.0
北京,2021-05-05,27.9,19.0,9.7,0.0
北京,2021-05-06,29.1,19.9,13.9,0.0
北京,2021-05-07,27.0,20.2,13.0,0.0
北京,2021-05-08,26.2,20.9,16.3,0.0
北京,2021-05-09,27.0,19.5,11.6,0.1
北京,2021-05-10,25.4,18.9,12.2,0.0
北京,2021-05-11,25.0,17.7,9.8,0.0
北京,2021-05-12,27.1,20.1,12.2,0.0
北京,2021-05-13,25.8,20.4,15.1,0.0
北京,2021-05-14,26.5,20.2,15.6,0.2
北京,2021-05-15,21.1,18.4,17.2,0.7
北京,2021-05-16,25.8,20.0,15.8,0.7
北京,2021-05-17,30.6,21.7,10.6,0.0
北京,2021-05-18,32.2,23.9,14.9,0.0
北京,2021-05-19,30.7,24.0,15.6,0.0
北京,2021-05-20,27.2,23.0,18.9,0.0
北京,2021-05-21,30.6,23.6,16.0,0.0
北京,2021-05-22,32.7,25.6,18.1,9.9
北京,2021-05-23,27.1,20.4,14.9,12.1
北京,2021-05-24,23.0,18.5,12.2,0.0
北京,2021-05-25,27.8,19.4,9.5,0.0
北京,2021-05-26,28.2,20.6,13.8,0.0
北京,2021-05-27,27.0,20.4,12.7,0.0
北京,2021-05-28,29.2,22.5,17.7,0.0
北京,2021-05-29,26.7,21.0,15.7,0.0
北京,2021-05-30,27.2,20.7,14.6,0.2
北京,2021-05-31,22.6,17.5,13.4,2.2
北京,2021-06-01,27.8,20.7,12.9,0.0
北京,2021-06-02,27.1,21.8,17.6,0.1
北京,2021-06-03,28.9,22.1,16.9,0.0
北京,2021-06-04,30.3,24.2,14.7,0.0
北京,2021-06-05,33.4,25.5,15.5,0.0
北京,2021-06-06,33.2,25.4,18.0,0.2
北京,2021-06-07,28.8,24.0,19.9,0.1
北京,2021-06-08,30.8,24.3,17.5,0.3
北京,2021-06-09,25.6,22.0,19.6,16.1
北京,2021-06-10,30.6,24.1,18.5,2.1
北京,2021-06-11,34.7,26.4,17.4,0.0
北京,2021-06-12,36.0,28.8,20.4,0.0
北京,2021-06-13,34.1,27.9,22.8,4.6
北京,2021-06-14,28.4,25.3,23.1,1.1
北京,2021-06-15,31.5,25.7,22.3,0.1
北京,2021-06-16,23.7,21.9,19.9,5.1
北京,2021-06-17,32.7,25.6,19.7,0.0
北京,2021-06-18,33.7,26.9,19.6,0.0
北京,2021-06-19,36.7,28.4,19.0,0.0
北京,2021-06-20,37.1,29.2,19.5,0.0
北京,2021-06-21,35.8,28.8,21.2,0.0
北京,2021-06-22,33.2,27.6,21.6,0.0
北京,2021-06-23,29.0,24.4,21.3,0.8
北京,2021-06-24,29.4,24.5,21.3,0.0
北京,2021-06-25,30.5,25.0,21.2,4.0
北京,2021-06-26,30.9,24.7,19.7,2.8
北京,2021-06-27,32.3,27.0,21.2,0.0
北京,2021-06-28,33.1,27.4,22.9,0.3
北京,2021-06-29,28.7,25.0,21.4,6.4
北京,2021-06-30,32.7,26.2,19.1,4.0
北京,2021-07-01,32.2,24.0,19.2,14.9
北京,2021-07-02,32.5,24.8,17.9,2.6
北京,2021-07-03,26.8,23.2,20.0,41.8
北京,2021-07-04,31.1,25.4,19.7,0.1
北京,2021-07-05,30.9,25.7,22.2,9.6
北京,2021-07-06,28.9,24.5,20.8,16.7
北京,2021-07-07,31.4,26.3,21.4,0.0
北京,2021-07-08,31.7,26.6,21.8,0.0
北京,2021-07-09,31.7,26.8,21.5,0.0
北京,2021-07-10,33.0,28.1,23.2,0.0
北京,2021-07-11,32.8,27.5,23.9,2.6
北京,2021-07-12,27.6,24.5,22.9,72.7
北京,2021-07-13,30.1,26.0,23.1,2.6
北京,2021-07-14,30.4,26.8,24.3,2.6
北京,2021-07-15,31.6,27.6,24.3,0.2
北京,2021-07-16,30.0,26.8,24.0,0.3
北京,2021-07-17,28.6,25.9,23.7,12.6
北京,2021-07-18,26.7,24.6,23.0,26.4
北京,2021-07-19,29.5,25.4,22.7,24.1
北京,2021-07-20,29.8,26.4,22.9,5.4
北京,2021-07-21,27.1,25.0,22.2,10.6
北京,2021-07-22,27.1,24.5,21.9,21.1
北京,2021-07-23,30.6,25.8,21.2,0.0
北京,2021-07-24,31.5,27.2,22.5,0.3
北京,2021-07-25,31.8,28.4,24.8,0.5
北京,2021-07-26,29.9,27.5,25.0,3.1
北京,2021-07-27,26.9,24.7,23.4,14.1
北京,2021-07-28,25.8,24.4,23.2,41.4
北京,2021-07-29,24.9,23.5,21.9,21.7
北京,2021-07-30,28.0,24.3,21.8,7.9
北京,2021-07-31,31.7,26.5,20.8,0.0
北京,2021-08-01,31.5,26.6,23.3,0.0
北京,2021-08-02,30.3,26.0,22.3,0.0
北京,2021-08-03,29.8,25.7,22.1,0.9
北京,2021-08-04,30.9,26.6,23.2,8.9
北京,2021-08-05,29.7,25.6,21.5,0.6
北京,2021-08-06,30.4,25.6,20.7,0.0
北京,2021-08-07,31.5,26.3,21.5,0.0
北京,2021-08-08,31.0,26.5,22.0,0.0
北京,2021-08-09,29.4,25.6,22.1,5.3
北京,2021-08-10,31.1,25.9,21.0,0.0
北京,2021-08-11,29.4,25.3,21.3,0.0
北京,2021-08-12,27.8,24.6,22.5,5.5
北京,2021-08-13,28.5,24.3,20.9,1.8
北京,2021-08-14,26.7,23.5,20.9,4.4
北京,2021-08-15,26.6,23.5,20.5,7.1
北京,2021-08-16,27.7,23.5,20.6,5.0
北京,2021-08-17,28.4,24.2,21.2,15.2
北京,2021-08-18,28.1,23.7,18.8,0.4
北京,2021-08-19,22.9,21.6,19.6,23.9
北京,2021-08-20,27.2,22.8,18.2,0.0
北京,2021-08-21,29.3,24.3,19.2,0.0
北京,2021-08-22,30.2,25.9,21.8,0.4
北京,2021-08-23,28.8,25.0,21.7,12.8
北京,2021-08-24,26.3,22.3,19.0,12.7
北京,2021-08-25,26.6,21.3,16.8,0.0
北京,2021-08-26,27.9,22.1,17.1,0.0
北京,2021-08-27,28.5,22.1,16.7,0.0
北京,2021-08-28,25.6,21.1,17.0,0.0
北京,2021-08-29,27.3,22.5,17.5,0.0
北京,2021-08-30,27.3,22.9,18.0,0.0
北京,2021-08-31,26.5,22.5,18.6,0.3
北京,2021-09-01,28.0,22.1,16.5,0.0
北京,2021-09-02,28.9,23.1,17.1,0.0
北京,2021-09-03,30.0,24.2,19.3,0.0
北京,2021-09-04,24.4,21.9,20.7,17.5
北京,2021-09-05,24.5,21.9,19.9,1.0
北京,2021-09-06,21.5,19.5,15.3,52.1
北京,2021-09-07,26.3,19.7,13.6,0.0
北京,2021-09-08,27.2,21.9,16.4,0.0
北京,2021-09-09,25.9,21.4,18.3,0.3
北京,2021-09-10,27.8,22.1,16.8,0.0
北京,2021-09-11,29.2,24.2,19.6,0.0
北京,2021-09-12,25.4,22.7,20.8,20.6
北京,2021-09-13,27.4,22.9,19.6,1.7
北京,2021-09-14,24.0,21.7,18.7,1.1
北京,2021-09-15,23.9,20.7,17.3,0.0
北京,2021-09-16,23.4,20.5,18.4,2.5
北京,2021-09-17,25.0,20.1,16.0,0.0
北京,2021-09-18,23.4,19.9,15.7,0.0
北京,2021-09-19,19.1,17.6,15.7,16.7
北京,2021-09-20,22.0,17.9,15.7,14.6
北京,2021-09-21,25.8,19.0,12.3,0.0
北京,2021-09-22,26.3,19.2,12.2,0.0
北京,2021-09-23,26.2,20.7,15.2,0.1
北京,2021-09-24,21.0,19.3,18.2,32.8
北京,2021-09-25,23.8,20.3,17.6,5.1
北京,2021-09-26,21.5,19.7,18.5,2.7
北京,2021-09-27,25.6,20.6,16.3,0.2
北京,2021-09-28,24.3,20.1,17.1,0.0
北京,2021-09-29,24.7,20.1,16.6,0.0
北京,2021-09-30,22.8,19.2,16.9,0.7
北京,2021-10-01,21.0,17.2,14.0,0.0
北京,2021-10-02,20.2,18.2,16.4,2.4
北京,2021-10-03,22.6,19.9,18.0,13.0
北京,2021-10-04,18.7,15.6,12.3,16.1
北京,2021-10-05,15.1,13.3,12.0,11.3
北京,2021-10-06,12.9,11.2,8.3,13.6
北京,2021-10-07,17.7,11.5,6.2,0.0
北京,2021-10-08,18.7,13.2,7.3,0.0
北京,2021-10-09,15.1,14.3,13.6,4.0
北京,2021-10-10,16.7,13.6,8.6,0.0
北京,2021-10-11,17.3,10.5,5.6,0.0
北京,2021-10-12,17.8,11.1,5.2,0.0
北京,2021-10-13,18.1,13.5,9.6,0.0
北京,2021-10-14,20.4,15.7,12.9,0.0
北京,2021-10-15,18.7,14.1,10.2,0.0
北京,2021-10-16,10.7,7.3,2.1,0.0
北京,2021-10-17,12.7,6.6,0.2,0.0
北京,2021-10-18,15.7,8.3,2.0,0.0
北京,2021-10-19,11.3,7.0,2.7,0.0
北京,2021-10-20,12.6,6.2,0.9,0.0
北京,2021-10-21,17.5,9.6,1.6,0.0
北京,2021-10-22,15.8,9.5,4.2,0.0
北京,2021-10-23,15.5,8.2,3.1,0.0
北京,2021-10-24,16.3,9.0,3.0,0.0
北京,2021-10-25,16.8,10.4,5.0,0.0
北京,2021-10-26,20.2,13.1,7.4,0.0
北京,2021-10-27,18.2,11.4,5.6,0.0
北京,2021-10-28,16.4,11.1,7.3,0.0
北京,2021-10-29,17.2,10.6,6.0,0.5
北京,2021-10-30,18.2,11.6,6.1,0.0
北京,2021-10-31,15.9,11.6,8.0,0.7
北京,2021-11-01,13.3,8.6,5.0,0.7
北京,2021-11-02,12.5,7.3,3.7,0.4
北京,2021-11-03,14.5,8.4,4.3,0.0
北京,2021-11-04,15.2,8.9,5.3,0.0
北京,2021-11-05,16.5,10.2,5.5,1.7
北京,2021-11-06,13.9,8.0,-1.2,8.2
北京,2021-11-07,1.0,-1.5,-3.6,12.0
北京,2021-11-08,5.0,0.5,-2.8,0.0
北京,2021-11-09,9.6,4.7,-1.3,0.0
北京,2021-11-10,13.1,7.3,3.0,0.0
北京,2021-11-11,11.1,5.8,1.0,0.0
北京,2021-11-12,13.3,5.4,-1.0,0.0
北京,2021-11-13,13.8,6.3,-0.7,0.0
北京,2021-11-14,13.1,6.4,0.4,0.0
北京,2021-11-15,8.9,4.4,0.6,0.0
北京,2021-11-16,10.9,4.2,-1.2,0.0
北京,2021-11-17,11.1,4.5,0.1,0.0
北京,2021-11-18,9.7,4.8,0.9,0.0
